,ClusterNo2,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00
184,0,2013-09-15 00:00:00,0.0,0.0,165.94449999999998,14.952499999999997,0.0,133.97750005,55.932500000000005,0.0,103.47,100.0535,0.0,182.9925,139.405,0.0,154.79300005,107.85900000000001,2.74400005,197.29500000000002,24.029,0.0,147.7314999,29.085,0.0,94.53650005
185,0,2013-09-21 00:00:00,15.338,0.0,168.22700005000002,31.901,0.0,142.08050005,65.18300000000002,5.491499999999999,211.7455005,182.93349990000002,188.38,122.55399985,115.22,125.78350005,113.80950010000001,99.39949994999999,91.6105,0.0,82.04349994999998,147.6785,0.0,56.0625,150.6555,0.0
186,0,2013-09-22 00:00:00,62.109500049999994,155.11000000000004,0.0,61.15749995,150.6335,0.0,41.772,169.3905,2.8545,198.35150009999998,119.36349995,87.39000005,87.476,69.74299995,47.56950005,0.0,0.0,0.0,60.32950005,9.9295,42.0865001,129.747,0.0,29.174
187,0,2013-09-29 00:00:00,75.03600000000002,0.0,85.09849995,107.34949999999999,0.0,42.94350005,129.1345,0.0,179.8285001,188.52500000000003,199.1735,168.019,51.21750005,11.70299995,39.132,0.0,51.58899995,0.0,0.0,0.0,132.2055,45.6085,0.0,71.261
188,0,2013-10-05 00:00:00,186.691,14.65,0.0,160.12950015,30.7945,0.0,94.5749998,86.83849999999998,52.909,122.71149989999999,219.69349999999997,77.75899999999999,85.373,77.00650005,0.0,0.0,0.0,0.0,70.9775,104.2885,0.0,121.6935,67.74600000000001,0.0
189,0,2013-10-06 00:00:00,101.2580001,88.055,0.0,62.937499900000006,126.58800000000002,0.0,0.0,164.9925,41.548,108.4525,116.94299994999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.89500015000002,89.45899999999997,0.0,80.3475
190,0,2013-10-13 00:00:00,0.0,92.0520001,61.527,0.0,147.04800005,14.912,0.0,178.49100005,8.1385,179.54250005,197.7145,116.757,71.64400005,141.52700000000002,0.0,0.0,162.20999999999998,26.194000000000006,107.70500000000001,9.380500000000003,3.84300005,160.78799999999998,0.0,73.70549985000001
191,0,2013-10-15 00:00:00,143.1535,0.0,102.162,61.7445,0.0,136.38449995,0.0,155.68349999999998,178.482,169.44100014999998,178.62199999999999,180.2315,192.615,192.0535,88.25,68.548,62.77149990000001,78.06899985000001,56.94350005000001,160.2935,0.0,134.95149995,17.553,26.2265
192,0,2013-10-19 00:00:00,163.16250005,0.0,45.5685,120.579,0.0,79.58550005,81.8395,0.0,195.5569999,55.1095,148.47599955,8.086,74.63150015000001,0.0,38.355000049999994,60.5465,0.0,101.614,3.5764999500000005,0.0,165.66,0.0,42.15449995,132.41000000000003
193,0,2013-10-20 00:00:00,0.0,72.33350005,84.2305,0.0,112.17550005000001,50.4025,0.0,135.13149995,24.307,77.29399985,81.74999994999999,0.0,0.0,55.20850005,59.9605,184.563,8.217,151.57850005,45.482,0.0,149.20749985000003,0.0,39.394999950000006,113.9255
194,0,2013-10-26 00:00:00,59.85350005,103.12299999999999,0.0,120.0575,33.1935,0.0,172.0990001,0.0,139.0144999,155.29200005,125.7725,0.0,65.658,0.0,30.738500050000003,30.8475,0.0,112.97499995000001,92.83000000000001,0.0,162.643,0.0,32.0805001,114.4315
195,0,2013-10-27 00:00:00,0.0,86.601,64.0675,0.0,131.1485,15.273500000000002,0.0,148.9919999,0.0,53.0010001,151.3245,0.0,0.0,2.751,173.517,0.0,111.569,93.6265,0.0,153.4625,0.0,20.807500049999994,125.15,0.0
196,0,2013-11-03 00:00:00,127.4675,0.0,0.0,176.01,0.0,0.0,112.04450005,100.63849999999998,0.0,181.48799995,149.071,0.0,147.22050000000002,117.18100000000001,0.0,0.0,32.75849985,0.0,0.0,0.0,123.40549999999999,67.9745,0.0,103.61000005
197,0,2013-11-09 00:00:00,0.0,31.6265,148.92650000000003,0.0,0.0,173.58350000000002,7.1375,60.89400005,196.193,26.69900015,119.46399994999999,43.26900000000001,144.52100000000002,200.27800000000002,171.037,155.3295,148.218,7.080500000000002,51.48300005,179.7185,0.0,28.991999999999997,179.03250000000003,0.0
198,0,2013-11-10 00:00:00,0.0,174.1175,14.757,0.0,140.53699995000002,47.949999999999996,0.0,72.6615001,108.88000000000001,0.0,135.73000005,191.5995,176.20600000000002,166.19799999999998,170.67350000000002,146.7125,142.5485,154.0005,16.534000000000002,45.3245,182.058,0.0,42.68150010000001,138.49999999999997
199,0,2013-11-16 00:00:00,0.0,0.0,134.74850014999998,38.37949999999999,0.0,38.088499950000006,137.938,72.0505,201.45850000000002,196.38049999999998,186.939,183.34600020000002,161.478,136.3295,114.7735,108.4105,10.9795,0.0,149.87900000000002,0.0,42.88099985,158.595,0.0,0.0
200,0,2013-11-17 00:00:00,182.77250005000002,1.25699995,0.0,137.297,45.676,0.0,67.8605,168.94850000000002,134.1595,151.572,163.08300000000003,157.8795,150.21450000000002,151.5525,155.44,147.7815,147.427,149.71900000000002,79.948,0.0,0.0,182.34699999999998,0.0,0.0
201,0,2013-11-23 00:00:00,106.78550000000001,0.0,60.36549995000001,138.6735,0.0,0.0,173.477,0.0,171.18300055,187.80549999999997,194.07799999999997,195.261,129.392,119.95000005,58.74299995,54.131,63.26499999999999,0.0,180.012,0.0,92.14049979999999,89.798,0.0,148.8064999
202,0,2013-11-24 00:00:00,27.4875,0.0,168.5635,0.0,0.0,164.00549999999998,0.0,19.136000000000006,251.072,200.148,164.7085001,233.27450000000002,182.2755,146.2634998,173.5735,192.9185,191.97400000000002,163.44750000000002,157.5385,9.29500005,122.08149995000001,115.912,2.72649995,194.85500000000002
203,0,2013-11-30 00:00:00,40.325,0.0,103.19149995,78.95700000000001,0.0,54.4110001,128.6335,0.0,189.51049989999999,181.17249999999999,183.3365,119.71450000000002,40.6014999,20.290499999999994,71.406,3.425,59.405,135.53899985,97.786,0.0,168.62150000000003,40.3735,0.0,116.55799995000001
204,0,2013-12-01 00:00:00,68.5865,0.0,61.60149995,128.36350000000002,0.0,0.0,183.7049999,0.0,0.0,144.79199995,65.027,0.0,121.7325,69.52550000000001,28.220500000000005,0.0,0.0,13.66499985,196.882,15.679,0.0,131.22100005,59.32700000000001,0.0
205,0,2013-12-07 00:00:00,96.6695,0.0,0.0,162.8959999,14.1445,0.0,54.2560001,189.985,196.59,206.29450000000003,205.509,185.7125,111.5720001,22.6185,71.1709998,79.04099995,0.0,83.363,165.37449995000003,0.0,23.37400005,161.0415,0.0,0.0
206,0,2013-12-08 00:00:00,148.99599995,27.0275002,0.0,50.9285,119.398,0.0,0.0,141.5235,28.9835,10.29449995,187.52050000000003,0.0,0.0,178.28599995,15.697000000000003,83.29549994999999,120.0065,0.0,95.44000009999999,142.10750000000002,0.0,0.0,131.01649995000002,46.3685
207,0,2013-12-14 00:00:00,96.96100000000001,85.843,0.0,20.424500000000005,158.993,0.0,0.0,144.39850015000002,179.939,180.8555,184.698,113.78899999999999,64.77899995,61.28500000000001,95.6865001,160.76999995,19.868000000000006,50.28549995,121.48150039999999,76.23249925000002,107.8435,62.378,0.0,0.0
208,0,2013-12-15 00:00:00,148.721,30.311,0.0,83.92749985,97.8345,0.0,19.598000000000006,163.03199999999998,0.0,49.79750005,190.817,0.0,0.0,0.0,0.0,0.0,0.0,184.68399995,0.0,0.0,142.28799985,28.719,0.0,15.383500000000002
209,0,2013-12-21 00:00:00,148.55,0.0,0.0,103.6969999,65.9345,0.0,0.0,183.3754999,152.16649999999998,175.7705,169.6365,102.86850000000001,62.9680001,9.9045,19.91900005,56.1025,102.54899985,58.469,0.0,135.65399995,49.430000000000014,0.0,40.88750005,137.51
210,0,2013-12-22 00:00:00,0.0,0.0,143.66649985,29.561,0.0,32.47550015,137.22050000000002,0.0,0.0,190.87400005,31.309999999999995,55.3465,10.052999999999999,0.0,0.0,115.17850005,154.23350000000002,119.86900000000001,111.85050000000001,103.12299974999999,99.11300014999999,95.64400025,90.97650064999999,90.5335
211,0,2013-12-25 00:00:00,111.39949999999999,74.1375,0.0,20.4775,159.86450000000002,0.0,0.0,114.75899995,57.726499999999994,0.0,131.85799995000002,57.57,0.0,0.0,0.0,0.0,0.0,0.0,134.65050035000002,6.3365,0.0,143.13700014999998,38.556,0.0
212,0,2013-12-28 00:00:00,9.1294999,178.33149999999998,0.0,0.0,123.51899995,55.41499999999999,0.0,70.69950005000001,192.60699995000002,172.4515,165.4385,91.0985,0.0,0.0,0.0,0.0,0.0,0.0,104.67200005000001,95.507,0.0,128.70350000000002,55.8775,0.0
213,0,2013-12-29 00:00:00,51.8154999,126.8745,0.0,0.0,157.566,14.598000000000003,0.0,70.84299999999999,111.96300000000001,0.0,134.3265,108.20149999999998,2.8100000499999997,116.28300000000002,107.9379999,64.37800000000001,4.00099985,198.25749985000002,52.5125,40.34799994999999,145.81849995000002,0.0,0.0,152.15799995
214,0,2014-01-01 00:00:00,30.3225,0.0,73.18149999999999,106.6655,0.0,0.0,179.04949995,199.60049850000001,380.76300100000003,333.2405015,159.77399995000002,22.914500000000004,0.0,0.0,0.0,92.71400005,85.9025,0.0,59.76649999999999,124.18949989999999,0.0,2.7680000500000004,179.1675,0.0
215,0,2014-01-04 00:00:00,42.58550004999999,127.7295,0.0,0.0,154.8984999,13.820999999999998,0.0,125.04149999999998,81.772,0.0,181.68149995,50.71799999999999,0.0,0.0,0.0,0.0,143.02450005,34.2945,0.0,181.35699995,31.063000000000002,0.0,120.32249995,62.378499999999995
216,0,2014-01-05 00:00:00,0.0,51.25799995,117.737,0.0,0.0,153.71900000000002,13.612,0.0,70.62049995000001,107.63,0.0,44.61950009999999,168.545,0.0,101.25849995000002,141.21,0.0,144.434,62.009,0.0,104.44349994999999,77.43100000000001,0.0,46.163999999999994
217,0,2014-01-11 00:00:00,93.78999995000001,77.401,0.0,20.18200005,149.988,0.0,0.0,136.33400005,182.5015,172.82799999999997,174.14499999999998,182.555,193.3635,180.41150000000002,162.35750000000002,151.281,159.67,12.508500000000002,126.01549994999999,0.0,3.779000100000001,178.1755,0.0,0.0
218,0,2014-01-12 00:00:00,133.29899995,37.0395,0.0,55.1370002,116.858,0.0,0.0,174.23950005,0.0,2.742,191.475,60.421000000000014,0.0,143.08250005,39.9605,41.27100005,201.48450000000003,33.63250000000001,60.2744999,152.5665,0.0,2.7475000499999997,175.7095,0.0
219,0,2014-01-18 00:00:00,0.0,0.0,107.8805,32.8665,0.0,2.6615,171.0355,0.0,73.7485,165.88850005,190.58550000000002,105.636,0.0,62.44250005,2.5930000499999997,185.957,23.1485,40.55500015,122.6125,0.0,51.17099995,128.811,0.0,23.37149995
220,0,2014-01-19 00:00:00,151.71599999999998,0.0,0.0,131.34699990000001,21.113999999999994,0.0,20.07900005,132.838,0.0,111.04599995000001,149.619,0.0,75.8435,0.0,0.0,0.0,0.0,0.0,132.59550005,0.0,0.0,152.51300005,0.0,0.0
221,0,2014-01-25 00:00:00,71.316,0.0,0.0,144.86049995000002,6.819500000000001,0.0,23.68499985,169.548,0.0,149.8130001,174.73100000000005,30.476,14.692,76.276,0.0,0.0,0.0,0.0,108.84000015000001,76.656,0.0,30.14250005,130.32799999999997,0.0
222,0,2014-01-26 00:00:00,0.0,62.23350005,91.4395,0.0,0.0,51.371999949999996,100.035,0.0,94.10350005000001,168.4270002,59.88150000000001,75.0055002,173.73750005,0.0,0.0,0.0,0.0,0.0,0.0,176.7589999,14.728,0.0,96.5005,57.6
223,0,2014-01-29 00:00:00,0.0,155.25549990000002,0.0,0.0,51.943000049999995,109.4035,0.0,190.74449955,304.003002,248.66799999999998,250.2535,228.6605,152.29049999999998,23.645000149999998,215.8779998,28.405,38.9195,0.0,45.03999994999999,29.1915,0.0,31.063000050000003,132.6475,0.0
224,0,2014-01-30 00:00:00,0.0,82.78800005000001,78.182,0.0,0.0,92.94650005,69.84299999999999,160.64000155000002,263.4219995,203.68349999999998,262.394,235.839,116.782,45.5895,227.27149999999997,75.3935,84.63300000000001,0.0,80.23699995,71.713,0.0,50.07300005,112.3655,0.0
225,0,2014-01-31 00:00:00,0.0,147.69850000000002,14.954000000000002,0.0,32.961499800000006,128.61599999999999,0.0,0.0,93.725,60.314499999999995,0.0,22.78349995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8124998,100.53200000000001,0.0
226,0,2014-02-01 00:00:00,0.0,73.74899995000001,79.413,0.0,0.0,72.75200005,78.44550000000001,0.0,0.0,132.625,57.02199999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.437000000000005,91.3515,0.0
227,0,2014-02-02 00:00:00,0.0,62.743,90.06249999999999,0.0,0.0,59.1545,91.2195,0.0,0.0,184.55150000000003,7.482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31,15.076999999999998,0.0,33.13099985,120.088
228,0,2014-02-08 00:00:00,58.777,0.0,2.70699995,151.28949995000002,0.0,0.0,96.532,60.3155,49.298500049999994,186.749,193.6085,81.53800000000001,42.341000050000005,60.08600005000001,56.57400005,46.888000000000005,28.1225,0.0,152.05299995,48.78699999999999,0.0,109.98349995000001,66.3025,0.0
229,0,2014-02-09 00:00:00,46.1155,111.7125,0.0,0.0,168.84550005,0.0,0.0,125.9485,48.160000000000004,107.9859998,168.19849994999998,98.33499999999998,58.953,0.0,0.0,0.0,0.0,0.0,143.00799995,73.96550000000002,0.0,138.27099995,14.7695,0.0
230,0,2014-02-15 00:00:00,0.0,119.73250000000002,40.917,0.0,45.7089999,117.33499999999998,0.0,39.753499950000005,222.99349995,178.5805001,187.69850000000002,111.87099995,96.46199985000001,84.1165001,52.4624999,63.05400005,28.871,0.0,0.0,0.0,158.26850009999998,22.8645,0.0,138.41150000000002
231,0,2014-02-16 00:00:00,25.88499995,0.0,93.0365,68.4915,0.0,0.0,159.65250000000003,0.0,40.78349989999999,167.65849985,184.35649999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83899994999999,88.572,0.0,43.25000000000001
232,0,2014-02-22 00:00:00,0.0,74.05149995,99.93649999999998,0.0,0.0,156.76849985,6.792000000000001,31.614000050000005,256.01899985,248.671,229.8975,120.17900000000002,169.6430001,59.079500100000004,66.017,0.0,60.39799995,26.38949985,0.0,0.0,0.0,45.790000000000006,118.5925,0.0
233,0,2014-02-23 00:00:00,0.0,159.107,0.0,0.0,72.58350005,79.969,0.0,21.329,178.91549999999998,73.19399999999999,213.93700009999998,172.11849999999998,15.035499900000001,0.0,125.51099995000001,146.1015,116.41450025,100.98600009999998,81.63850024999998,0.0,0.0,0.0,0.0,153.38200015
234,0,2014-03-01 00:00:00,20.766999900000005,153.29250009999998,0.0,0.0,134.23050015,37.119,0.0,49.25149999999999,237.437,188.53550005,206.04149999999998,204.32999999999998,187.8845,124.21250015,53.223000150000004,0.0,0.0,0.0,0.0,0.0,29.405500000000004,147.627,0.0,0.0
235,0,2014-03-02 00:00:00,111.19200000000001,64.1155,0.0,0.0,169.98850005000003,0.0,0.0,43.78049995000001,138.8085,0.0,125.92550005000001,143.4815,0.0,0.0,61.50549995000001,82.6319995,64.1664995,34.1509998,0.0,0.0,0.0,0.0,0.0,130.1805
236,0,2014-03-08 00:00:00,0.0,152.57999999999998,22.080999999999996,0.0,78.47899999999998,95.9625,0.0,93.105,201.2185,201.08749999999998,207.7065,111.16450005,117.11200015,146.1534998,0.0,0.0,0.0,0.0,62.1470001,83.3935,0.0,104.44200015,71.314,0.0
237,0,2014-03-09 00:00:00,131.66850005,49.3685,0.0,138.41750000000002,38.4295,0.0,142.6465,29.631500000000006,3.58499985,203.4685,51.868,32.11700005,20.1665,0.0,0.0,0.0,0.0,0.0,0.0,53.88049985,163.1215,0.0,112.52849985,62.452000000000005
238,0,2014-03-16 00:00:00,71.68249995,117.6385,0.0,51.5075,138.357,0.0,10.406499949999999,196.7695,155.973,29.2829999,182.89400025,203.36899999999997,172.27499999999998,172.03300000000002,179.72,180.776,189.019,8.9405,164.6520001,98.43050000000001,0.0,140.24649995000001,44.8935,0.0
239,0,2014-03-23 00:00:00,30.1505,0.0,73.452,105.157,0.0,0.0,131.87049995,37.249,10.958,194.0035,107.57900000000001,30.3765,72.5425,0.0,0.0,0.0,0.0,43.544500049999996,0.0,0.0,117.40450000000001,67.074,0.0,13.633500150000001
240,0,2014-03-29 00:00:00,71.67849989999999,118.61200000000002,0.0,61.18650005000001,128.0665,0.0,43.1629999,159.21050000000002,2.80149995,180.13949995000002,194.04099999999997,98.9485,103.89449999999997,0.0,0.0,86.17399990000001,0.0,101.65550005,118.69200000000001,0.0,70.74249999999999,119.29150000000001,0.0,14.8825
241,0,2014-03-30 00:00:00,160.74050001,0.0,0.0,142.46300004999998,38.97400000000001,0.0,53.5950001,138.4305,0.0,122.04500005,168.91150000000002,0.0,0.0,0.0,0.0,106.06099999999999,52.551,112.32649995,161.76950000000002,0.0,116.6145002,106.21200000000002,0.0,55.6355
242,0,2014-04-05 00:00:00,0.0,152.65099995,39.9075,0.0,131.7545,52.2905,0.0,81.01950000000001,191.2715,173.535,8.3635,158.52500009999997,194.409,88.59,31.506500050000003,197.074,8.0275,0.0,164.957,30.559000000000005,0.0,141.11999995,42.25299990000001,0.0
243,0,2014-04-06 00:00:00,2.72800005,178.47549990000002,0.0,0.0,85.8124999,95.5595,0.0,2.7180000499999997,185.07999999999998,0.0,0.0,75.54850004999999,0.0,0.0,0.0,0.0,0.0,0.0,67.0895,117.672,0.0,150.36850005,39.61899999999999,0.0
244,2,2012-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,29.662500049999995,171.45749999999998,304.214501,475.443,517.8429965,512.150001,455.945999,450.8595025,442.0620015,429.866499,301.6990005,8.4625,0.0,0.0,35.1165,91.03099999999999,0.0,0.0
245,2,2012-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,27.96050005,73.2895,360.98099450000007,452.42099700000006,467.3134995,493.3115,510.52899449999995,459.5990005,445.8339995,440.48050149999995,344.2959985,108.55199985,205.8390001,153.7795001,0.0,0.0,0.0,0.0
246,2,2012-07-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.28950000000003,302.318999,520.699503,506.8769969999999,487.2475025,471.83449950000005,428.915001,420.6920005,388.30350050000004,253.96849999999998,2.5615,70.67100035,146.1955002,32.194,0.0,0.0,0.0
247,2,2012-08-05 00:00:00,187.9855,158.2575,196.1235,83.069,79.92849989999999,184.82350000000002,192.13400000000001,125.75000005,206.93300000000002,374.2880025,449.28450200000003,428.9150025,413.9840005,389.05100250000004,284.827,268.95750000000004,265.5275,272.96799999999996,55.3815,41.1665,189.01799999999997,0.0,9.71799995,177.4135
248,2,2012-10-15 00:00:00,93.5655,0.0,140.4905,0.0,79.3824998,61.06600000000001,51.51450045,237.29350004999998,513.6900035000001,459.187496,452.2239995,444.27200000000005,424.94499999999994,394.21950200000003,378.5875,379.129499,203.8065015,0.0,19.916500050000003,193.63450000000003,196.4075,123.596,0.0,96.0
249,2,2012-10-16 00:00:00,87.929,0.0,96.99199995,80.5885,0.0,105.66900005,95.019,242.76800000000003,358.4440005,483.24399900000003,437.615002,366.12699899999996,311.48799799999995,275.9265,309.06899999999996,310.65450000000004,273.8905,169.6689999,24.351,0.0,184.198,7.419,10.3039999,14.01950005
250,2,2012-12-17 00:00:00,138.469,0.0,191.511,0.0,105.304,79.906,6.047000000000001,312.964,296.7115,474.3860015,467.06249950000006,455.9224990000001,355.74950200000006,386.62799950000004,428.42399950000004,414.264,348.683,180.44799995,59.55600000000001,80.45649985,187.91650009999998,181.466,21.837,159.3474999
251,2,2013-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,133.1125,80.4205005,517.9160015,580.8329995,575.6324985,573.8839985,531.150503,530.583001,536.5974935,544.9235024999999,430.27450000000005,87.4065,76.231,188.8095,16.329,23.70100005,156.556,0.0
252,2,2013-04-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,137.107,236.0409998,458.79199950000003,512.0739980000001,502.5950025,441.6385019999999,418.1944995,402.26900049999995,312.923,412.850498,261.18350205,48.822,0.0,71.65650005,95.54199995,0.0,0.0,0.0
253,2,2013-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,136.65050035,232.3550002,423.630002,485.9304995,464.53749999999997,398.749498,405.502005,415.07499750000005,432.49800100000004,450.01849999999996,305.28349785,117.77650030000002,0.0,0.0,70.732,101.5395,0.0,0.0
254,2,2013-04-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,67.43649989999999,244.82,399.78500149999996,452.3985005,446.31350050000003,438.9850015,428.55799850000005,412.9310015,438.9739995,423.93800000000005,302.973499,52.674,0.0,0.0,98.88399995,72.3455,0.0,0.0
255,2,2013-04-08 00:00:00,18.942999999999998,0.0,0.0,0.0,0.0,0.0,67.1984999,234.1474999,395.38049650000005,508.2514974999999,483.18999999999994,469.994499,442.561999,406.07650149999995,413.6159975,456.789003,336.45100049999996,63.519,0.0,77.3335,89.85749999999999,0.0,0.0,0.0
256,2,2013-04-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,137.06700039999998,222.6555,388.300004,517.9400029999999,444.65150299999993,442.006001,438.94700149999994,406.6539965,391.807003,316.74099849999993,188.78450015,35.15149985,0.0,0.0,145.7380002,22.604499999999998,0.0,0.0
257,2,2013-04-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,126.75850005,209.80900015,384.7139985,433.187499,426.668502,429.9355,410.46950050000004,378.935999,389.14349999999996,384.6945025,219.48950050000005,35.42649975,0.0,0.0,120.22350005000001,41.27050000000001,0.0,0.0
258,2,2013-04-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,106.33250034999999,199.2795002,340.0779995,420.75400049999996,392.41049949999996,371.41100100000006,365.2805015,377.8949975,388.3280025,389.3075005,220.49100059999998,39.022,0.0,48.733000149999995,115.501,0.0,0.0,0.0
259,2,2013-06-24 00:00:00,117.30999999999999,0.0,31.90700005,165.59,0.0,0.0,159.858,243.24300015,408.0045,427.8734999999999,638.5969980000001,500.79050200000006,548.1279975000001,500.7235025,469.0054985,480.4074995,233.69049865,0.0,146.8659998,67.9105,82.3385,124.173,0.0,173.03099995000002
260,2,2013-06-25 00:00:00,16.1455,0.0,170.2359999,0.0,141.71599980000002,12.103,0.0,0.0,143.82550095,555.8130034999999,636.6094975000001,631.1019994999999,584.4879945,497.861497,511.69199800000007,427.497001,278.72099850000006,63.126,0.0,174.90549995000003,36.015,0.0,137.753,43.32799999999999
261,2,2013-06-26 00:00:00,0.0,25.483,164.28,0.0,0.0,153.125,55.81999995000001,124.81899960000001,360.09450050000004,513.2349955000001,516.1810055,513.6879959999999,480.80699849999996,440.20249949999993,411.2534995000001,448.66449445,222.99600149999998,0.0,148.30349980000003,69.41550000000001,0.0,111.46800005,74.648,0.0
262,2,2013-06-27 00:00:00,30.146000000000004,145.40900000000002,0.0,0.0,133.01550005,41.1875,0.0,276.9295055,512.1289975000001,515.3514964999999,504.0885005,475.339001,429.3094999999999,418.91699950000003,418.7890025,408.3875,242.04350150000002,50.70350005,0.0,0.0,139.2990002,95.145,0.0,11.61899995
263,2,2013-06-28 00:00:00,165.68349999999998,0.0,0.0,122.44699985,54.599000000000004,0.0,55.628,306.55700249999995,440.19650199999995,514.9144999999999,503.3450049999999,418.03600100000006,368.46300249999996,456.5330005,436.3874985,435.82750150000004,301.95750035,121.5335,0.0,2.76949995,182.49849999999998,0.0,0.0,137.3455
264,2,2013-07-01 00:00:00,0.0,48.9535002,115.20750000000001,0.0,38.79400000000001,125.9545,0.0,298.55100030000006,486.12800100000004,538.1074995,568.8720069999999,506.78049550000003,486.1705035,469.4349965,440.48750200000006,431.96499900000003,203.596499,0.0,73.44200000000001,111.17450000000001,0.0,51.3044999,131.965,0.0
265,2,2013-07-02 00:00:00,0.0,149.5779999,23.449,0.0,44.98950014999999,133.232,0.0,222.48049905000002,505.7650035,614.5250039999999,583.464505,470.44200550000005,489.384502,510.80399950000003,503.254499,465.0644970000001,320.317002,157.232,0.0,45.693999999999996,178.932,0.0,0.0,168.54399995
266,2,2013-07-03 00:00:00,7.6385,0.0,72.47150005,94.80850000000001,0.0,0.0,173.65499995,292.94099950000003,469.918504,508.9584955,496.0175015,491.53249800000003,509.871,484.6794995,461.2329995,448.36150200000003,221.45099910000002,0.0,0.0,0.0,169.66699995,16.610500000000002,0.0,135.479
267,2,2013-07-04 00:00:00,36.658500005,0.0,60.944,115.34800000000001,0.0,0.0,186.01299985,279.51300050000003,496.33900300000005,520.898004,518.6189965000001,513.7995015,507.3615025,469.6905005000001,438.94749999999993,445.5549985,306.5080005,147.50650000000002,0.0,70.61300010000001,187.52599999999998,0.0,9.42749995,164.472
268,2,2013-07-05 00:00:00,0.0,0.0,76.16,90.09100000000001,0.0,0.0,143.92900005,264.336499,428.9960035,428.7324985,422.69149799999997,413.76099700000003,416.801499,403.0374979999999,374.120999,308.15250000000003,212.47849985,108.79050000000001,0.0,65.05350010000001,117.033,0.0,19.33300005,166.0885
269,2,2013-07-08 00:00:00,0.0,35.497,145.16400000000002,0.0,5.607,174.13099999999997,0.0,258.38250045,514.712503,598.2674995,548.8219975,496.83649949999995,500.28499949999997,441.647499,453.10499849999997,467.9879995,241.64500049999998,0.0,63.6915001,124.498,0.0,80.88049994999999,113.66850000000001,0.0
270,2,2013-07-09 00:00:00,45.333,134.168,0.0,2.76550005,179.3985,0.0,0.0,309.32049845,453.189502,470.6089975,454.97799599999996,450.688501,450.8495029999999,422.45850200000007,411.8934985,433.992499,292.09300095000003,164.35350000000003,0.0,28.96150005,178.7695,0.0,0.0,166.1705
271,2,2013-07-10 00:00:00,0.0,0.0,93.94700005000001,73.325,0.0,0.0,190.76249994999998,204.36450155,460.75800000000004,471.295001,462.3500019999999,457.3965,430.94800050000003,412.00499900000005,347.803999,297.263,151.69949999999997,0.0,0.0,0.0,0.0,81.795,95.98449999,0.0
272,2,2013-07-11 00:00:00,44.845999799999994,124.9135,0.0,0.0,169.00500019999998,7.576499999999999,0.0,319.368,499.075994,507.94400199999995,456.3325,484.937998,425.19599999999997,386.17150100000003,391.40849549999996,386.6944985,244.05900200000002,0.0,130.56099999999998,64.16149999999999,0.0,165.20300015,24.8565,0.0
273,2,2013-07-12 00:00:00,63.905499999999996,104.45049999999999,0.0,0.0,174.22549990000002,0.0,0.0,315.9190005,499.9664995,498.9704975,468.08099949999996,455.7764985,409.11350000000004,393.14049900000003,387.32599799999997,310.672499,186.87000005,10.875,152.756,0.0,0.0,141.61550005,32.799,0.0
274,2,2013-07-16 00:00:00,0.0,108.1325,53.801500000000004,0.0,2.77199995,161.7675,0.0,215.18999855000004,473.95649749999995,462.23649850000004,471.38200249999994,467.49450049999996,440.84550049999996,416.31500100000005,414.9214975,384.095998,231.9420005,123.20899999999997,0.0,0.0,189.4205,7.825,0.0,116.63849985000002
275,2,2013-07-17 00:00:00,53.1675,0.0,14.4125,154.8005,0.0,0.0,135.19299995,286.5164995,461.82449900000006,482.9749984999999,431.61349900000005,415.492502,392.9789995,415.00249949999994,367.5354985000001,388.51349749999997,249.35449995,147.076,0.0,0.0,175.87450005,0.0,0.0,51.75649995
276,2,2013-07-18 00:00:00,106.69850000000001,0.0,0.0,132.06799995,33.027,0.0,85.55649985,272.376,411.6670005,390.67450149999996,379.892502,389.3055,387.415501,388.95900000000006,397.0575005,402.82149599999997,249.92049960000003,123.88650000000001,0.0,35.5355,157.642,0.0,0.0,163.739
